,Prod_ID,Ques_ID,Ans_ID,Review_ID,score
74067,30.0,196.0,757.0,9651.0,0.30484068393707275
74068,30.0,196.0,757.0,9467.0,0.3045843839645386
74372,31.0,197.0,765.0,9746.0,0.6089860200881958
74373,31.0,197.0,765.0,9816.0,0.5968247056007385
74374,31.0,197.0,765.0,9789.0,0.5423300266265869
74375,31.0,197.0,765.0,9880.0,0.5363561511039734
74376,31.0,197.0,765.0,9946.0,0.5187841057777405
74633,31.0,198.0,768.0,9810.0,0.6582488417625427
74634,31.0,198.0,768.0,9794.0,0.635331392288208
74635,31.0,198.0,768.0,9746.0,0.6173253655433655
74636,31.0,198.0,768.0,9756.0,0.5966978669166565
74637,31.0,198.0,768.0,9842.0,0.5921288728713989
74894,31.0,199.0,774.0,9978.0,0.5504096150398254
74895,31.0,199.0,774.0,9811.0,0.47585970163345337
74896,31.0,199.0,774.0,9909.0,0.4704457223415375
74897,31.0,199.0,774.0,9911.0,0.4635024070739746
74898,31.0,199.0,774.0,9759.0,0.45309585332870483
75155,31.0,200.0,775.0,9784.0,0.47660085558891296
75156,31.0,200.0,775.0,9777.0,0.3886805772781372
75157,31.0,200.0,775.0,9854.0,0.3847123682498932
75158,31.0,200.0,775.0,9773.0,0.38290730118751526
75159,31.0,200.0,775.0,9918.0,0.36591821908950806
75416,31.0,201.0,777.0,9967.0,0.7564360499382019
75417,31.0,201.0,777.0,9982.0,0.7450841069221497
75418,31.0,201.0,777.0,9786.0,0.739618182182312
75419,31.0,201.0,777.0,9771.0,0.7309766411781311
75420,31.0,201.0,777.0,9783.0,0.7297284603118896
75677,32.0,202.0,780.0,10003.0,0.8441697359085083
75678,32.0,202.0,780.0,10004.0,0.7686391472816467
75679,32.0,203.0,781.0,10004.0,0.6380069255828857
75680,32.0,203.0,781.0,10003.0,0.5420207381248474
75681,33.0,204.0,784.0,10028.0,0.8062873482704163
75682,33.0,204.0,784.0,10026.0,0.7603243589401245
75683,33.0,204.0,784.0,10039.0,0.7348593473434448
75684,33.0,204.0,784.0,10051.0,0.7305276989936829
75685,33.0,204.0,784.0,10052.0,0.728347659111023
75742,33.0,205.0,786.0,10015.0,0.6501011848449707
75743,33.0,205.0,786.0,10006.0,0.6466860771179199
75744,33.0,205.0,786.0,10007.0,0.6356874704360962
75745,33.0,205.0,786.0,10050.0,0.6296707987785339
75746,33.0,205.0,786.0,10061.0,0.6116063594818115
75803,34.0,206.0,789.0,10189.0,0.7892340421676636
75804,34.0,206.0,789.0,10256.0,0.757971465587616
75805,34.0,206.0,789.0,10526.0,0.743952751159668
75806,34.0,206.0,789.0,10137.0,0.7400131225585938
75807,34.0,206.0,789.0,10560.0,0.7381883263587952
76354,34.0,207.0,793.0,10402.0,0.8955106735229492
76355,34.0,207.0,793.0,10425.0,0.886458694934845
76356,34.0,207.0,793.0,10302.0,0.8807960152626038
76357,34.0,207.0,793.0,10156.0,0.8792449235916138
76358,34.0,207.0,793.0,10469.0,0.8719413876533508
76905,34.0,208.0,795.0,10560.0,0.8942358493804932
76906,34.0,208.0,795.0,10108.0,0.8922004699707031
76907,34.0,208.0,795.0,10137.0,0.8907914161682129
76908,34.0,208.0,795.0,10296.0,0.8724841475486755
76909,34.0,208.0,795.0,10545.0,0.8710598349571228
77456,34.0,209.0,798.0,10302.0,0.8434739112854004
77457,34.0,209.0,798.0,10118.0,0.8324355483055115
77458,34.0,209.0,798.0,10465.0,0.8300682902336121
77459,34.0,209.0,798.0,10121.0,0.8196609616279602
77460,34.0,209.0,798.0,10501.0,0.817417562007904
78007,34.0,210.0,800.0,10272.0,0.8992258310317993
78008,34.0,210.0,800.0,10274.0,0.8981065154075623
78009,34.0,210.0,800.0,10465.0,0.8917887210845947
78010,34.0,210.0,800.0,10118.0,0.8848400115966797
78011,34.0,210.0,800.0,10304.0,0.8829548954963684
78558,34.0,211.0,802.0,10527.0,0.8964394330978394
78559,34.0,211.0,802.0,10174.0,0.8872435092926025
78560,34.0,211.0,802.0,10372.0,0.8717734813690186
78561,34.0,211.0,802.0,10389.0,0.8713669776916504
78562,34.0,211.0,802.0,10537.0,0.8699054718017578
79109,34.0,212.0,807.0,10203.0,0.8007429838180542
79110,34.0,212.0,807.0,10472.0,0.7988559007644653
79111,34.0,212.0,807.0,10171.0,0.7975897789001465
79112,34.0,212.0,807.0,10392.0,0.7848907113075256
79113,34.0,212.0,807.0,10309.0,0.7759808897972107
79660,34.0,213.0,812.0,10420.0,0.7776166796684265
79661,34.0,213.0,812.0,10472.0,0.7627342939376831
79662,34.0,213.0,812.0,10305.0,0.7452995777130127
79663,34.0,213.0,812.0,10228.0,0.7415416836738586
79664,34.0,213.0,812.0,10114.0,0.7297366857528687
80211,35.0,214.0,819.0,10811.0,0.8864206075668335
80212,35.0,214.0,819.0,10732.0,0.879754364490509
80213,35.0,214.0,819.0,10864.0,0.8523529171943665
80214,35.0,214.0,819.0,10709.0,0.8408822417259216
80215,35.0,214.0,819.0,10841.0,0.8399483561515808
80517,35.0,215.0,821.0,10747.0,0.7791268229484558
80518,35.0,215.0,821.0,10824.0,0.7624207139015198
80519,35.0,215.0,821.0,10700.0,0.7612402439117432
80520,35.0,215.0,821.0,10779.0,0.7517059445381165
80521,35.0,215.0,821.0,10799.0,0.7504671216011047
80823,35.0,216.0,828.0,10812.0,0.8621760606765747
80824,35.0,216.0,828.0,10914.0,0.8485690951347351
80825,35.0,216.0,828.0,10802.0,0.831236720085144
80826,35.0,216.0,828.0,10887.0,0.8268819451332092
80827,35.0,216.0,828.0,10867.0,0.8195871710777283
81129,35.0,217.0,832.0,10849.0,0.8439109325408936
81130,35.0,217.0,832.0,10849.0,0.8439109325408936
81131,35.0,217.0,832.0,10796.0,0.8257636427879333
81132,35.0,217.0,832.0,10796.0,0.8257636427879333
81133,35.0,217.0,832.0,10734.0,0.8158365488052368
81741,35.0,219.0,841.0,10755.0,0.62099689245224
81742,35.0,219.0,841.0,10916.0,0.5737215280532837
81743,35.0,219.0,841.0,10624.0,0.5733081698417664
81744,35.0,219.0,841.0,10873.0,0.555952787399292
81745,35.0,219.0,841.0,10829.0,0.538666844367981
82047,35.0,220.0,845.0,10755.0,0.7948735356330872
82048,35.0,220.0,845.0,10832.0,0.699577271938324
82049,35.0,220.0,845.0,10890.0,0.6523597836494446
82050,35.0,220.0,845.0,10887.0,0.6411967873573303
82051,35.0,220.0,845.0,10653.0,0.6344078183174133
82353,35.0,221.0,847.0,10849.0,0.7419028878211975
82354,35.0,221.0,847.0,10864.0,0.7293444275856018
82355,35.0,221.0,847.0,10654.0,0.7280290722846985
82356,35.0,221.0,847.0,10821.0,0.727298378944397
82357,35.0,221.0,847.0,10823.0,0.7269036769866943
82659,36.0,222.0,850.0,10933.0,0.7864195108413696
82660,36.0,222.0,850.0,10949.0,0.7811019420623779
82661,36.0,222.0,850.0,10928.0,0.7610897421836853
82662,36.0,222.0,850.0,10952.0,0.7471482753753662
82663,36.0,222.0,850.0,10940.0,0.7308525443077087
82690,37.0,223.0,857.0,11229.0,0.8627371191978455
82691,37.0,223.0,857.0,11160.0,0.798410177230835
82692,37.0,223.0,857.0,11246.0,0.7881826758384705
82693,37.0,223.0,857.0,11042.0,0.7826124429702759
82694,37.0,223.0,857.0,10969.0,0.7733786702156067
83008,37.0,224.0,864.0,11251.0,0.865359902381897
83009,37.0,224.0,864.0,11145.0,0.8595556020736694
83010,37.0,224.0,864.0,11228.0,0.8590251803398132
83011,37.0,224.0,864.0,11224.0,0.8543685674667358
83012,37.0,224.0,864.0,11216.0,0.8501288890838623
83326,37.0,225.0,867.0,11087.0,0.7942808866500854
83327,37.0,225.0,867.0,11119.0,0.7409442067146301
83328,37.0,225.0,867.0,11042.0,0.7004700303077698
83329,37.0,225.0,867.0,11232.0,0.6998629570007324
83330,37.0,225.0,867.0,11237.0,0.6974643468856812
83644,37.0,226.0,869.0,10999.0,0.5863555073738098
83645,37.0,226.0,869.0,10960.0,0.5767547488212585
83646,37.0,226.0,869.0,11084.0,0.556084930896759
83647,37.0,226.0,869.0,11015.0,0.5376140475273132
83648,37.0,226.0,869.0,10993.0,0.5356244444847107
83962,37.0,227.0,879.0,11266.0,0.8063578009605408
83963,37.0,227.0,879.0,11101.0,0.8056325316429138
83964,37.0,227.0,879.0,10980.0,0.8038318157196045
83965,37.0,227.0,879.0,11085.0,0.8031092286109924
83966,37.0,227.0,879.0,11127.0,0.8013284206390381
84280,37.0,228.0,882.0,11042.0,0.7312092781066895
84281,37.0,228.0,882.0,11047.0,0.7067219018936157
84282,37.0,228.0,882.0,11229.0,0.7057802677154541
84283,37.0,228.0,882.0,11160.0,0.6759547591209412
84284,37.0,228.0,882.0,10992.0,0.6639311909675598
84598,37.0,229.0,888.0,11261.0,0.837792158126831
84599,37.0,229.0,888.0,11256.0,0.8214691281318665
84600,37.0,229.0,888.0,10992.0,0.8176442980766296
84601,37.0,229.0,888.0,11123.0,0.8151335716247559
84602,37.0,229.0,888.0,11109.0,0.797096312046051
84916,37.0,230.0,889.0,11265.0,0.6582452654838562
84917,37.0,230.0,889.0,11203.0,0.6498638987541199
84918,37.0,230.0,889.0,11238.0,0.637389600276947
84919,37.0,230.0,889.0,11110.0,0.6365369558334351
84920,37.0,230.0,889.0,11196.0,0.6344971656799316
85234,37.0,231.0,897.0,11148.0,0.8274964690208435
85235,37.0,231.0,897.0,10992.0,0.8177743554115295
85236,37.0,231.0,897.0,11049.0,0.8165222406387329
85237,37.0,231.0,897.0,10956.0,0.8105883002281189
85238,37.0,231.0,897.0,11115.0,0.8090872168540955
85552,38.0,232.0,902.0,11334.0,0.5135913491249084
85553,38.0,232.0,902.0,11300.0,0.5127212405204773
85554,38.0,232.0,902.0,11327.0,0.48186108469963074
85555,38.0,232.0,902.0,11321.0,0.4689958393573761
85556,38.0,232.0,902.0,11341.0,0.45523905754089355
85623,38.0,233.0,904.0,11341.0,0.5359830260276794
85624,38.0,233.0,904.0,11302.0,0.515375554561615
85625,38.0,233.0,904.0,11308.0,0.48333925008773804
85626,38.0,233.0,904.0,11285.0,0.47163864970207214
85627,38.0,233.0,904.0,11342.0,0.4666978716850281
85694,38.0,234.0,907.0,11287.0,0.7365278005599976
85695,38.0,234.0,907.0,11322.0,0.7174946069717407
85696,38.0,234.0,907.0,11305.0,0.7143374085426331
85697,38.0,234.0,907.0,11323.0,0.6720016598701477
85698,38.0,234.0,907.0,11332.0,0.6707800626754761
85765,39.0,235.0,911.0,11426.0,0.8098034858703613
85766,39.0,235.0,911.0,11704.0,0.8049033284187317
85767,39.0,235.0,911.0,11410.0,0.7798800468444824
85768,39.0,235.0,911.0,11387.0,0.7648125290870667
85769,39.0,235.0,911.0,12119.0,0.7616024613380432
86992,39.0,236.0,916.0,12101.0,0.4874763488769531
86993,39.0,236.0,916.0,12288.0,0.4637831151485443
86994,39.0,236.0,916.0,12522.0,0.43007948994636536
86995,39.0,236.0,916.0,11525.0,0.4006510376930237
86996,39.0,236.0,916.0,12128.0,0.3535730242729187
88219,39.0,237.0,923.0,12101.0,0.5378404855728149
88220,39.0,237.0,923.0,12522.0,0.5373213291168213
88221,39.0,237.0,923.0,12288.0,0.48603254556655884
88222,39.0,237.0,923.0,12071.0,0.4183245301246643
88223,39.0,237.0,923.0,12569.0,0.41152116656303406
89446,39.0,238.0,925.0,11813.0,0.706379234790802
89447,39.0,238.0,925.0,12440.0,0.6708845496177673
89448,39.0,238.0,925.0,12472.0,0.6553122401237488
89449,39.0,238.0,925.0,12071.0,0.6543373465538025
89450,39.0,238.0,925.0,11652.0,0.653872549533844
90673,39.0,239.0,929.0,11440.0,0.7592481374740601
90674,39.0,239.0,929.0,12049.0,0.7369983196258545
90675,39.0,239.0,929.0,11509.0,0.7328121662139893
90676,39.0,239.0,929.0,12558.0,0.7299588322639465
90677,39.0,239.0,929.0,12260.0,0.7261253595352173
91900,39.0,240.0,934.0,11598.0,0.8229711055755615
91901,39.0,240.0,934.0,11561.0,0.8057358264923096
91902,39.0,240.0,934.0,12304.0,0.7978823781013489
91903,39.0,240.0,934.0,12448.0,0.7917739748954773
91904,39.0,240.0,934.0,11719.0,0.7860054969787598
93127,39.0,241.0,936.0,11813.0,0.6391878724098206
93128,39.0,241.0,936.0,12368.0,0.5982890725135803
93129,39.0,241.0,936.0,12472.0,0.5866668820381165
93130,39.0,241.0,936.0,12411.0,0.5837128162384033
93131,39.0,241.0,936.0,11733.0,0.5680289268493652
94354,39.0,242.0,939.0,12411.0,0.7335003614425659
94355,39.0,242.0,939.0,11592.0,0.6820122599601746
94356,39.0,242.0,939.0,11813.0,0.6741563677787781
94357,39.0,242.0,939.0,12524.0,0.6668571829795837
94358,39.0,242.0,939.0,12448.0,0.6666557788848877
95581,39.0,243.0,942.0,11720.0,0.4513779878616333
95582,39.0,243.0,942.0,12071.0,0.4047384262084961
95583,39.0,243.0,942.0,12569.0,0.39430516958236694
95584,39.0,243.0,942.0,11884.0,0.38835012912750244
95585,39.0,243.0,942.0,12101.0,0.3878841698169708
96808,40.0,244.0,945.0,12647.0,0.4616078734397888
96809,40.0,244.0,945.0,12634.0,0.44972342252731323
96810,40.0,244.0,945.0,12631.0,0.4110962152481079
96811,40.0,244.0,945.0,12616.0,0.36471688747406006
96812,40.0,244.0,945.0,12593.0,0.3621926009654999
96966,40.0,245.0,950.0,12612.0,0.8499452471733093
96967,40.0,245.0,950.0,12661.0,0.8312476277351379
96968,40.0,245.0,950.0,12726.0,0.8134461045265198
96969,40.0,245.0,950.0,12655.0,0.8031221032142639
96970,40.0,245.0,950.0,12722.0,0.802739143371582
97124,40.0,246.0,954.0,12714.0,0.48453253507614136
97125,40.0,246.0,954.0,12637.0,0.38657087087631226
97126,40.0,246.0,954.0,12610.0,0.3485279679298401
97127,40.0,246.0,954.0,12574.0,0.324268639087677
97128,40.0,246.0,954.0,12612.0,0.3220874071121216
97282,40.0,247.0,955.0,12613.0,0.7698981165885925
97283,40.0,247.0,955.0,12612.0,0.7686776518821716
97284,40.0,247.0,955.0,12621.0,0.7621492147445679
97285,40.0,247.0,955.0,12603.0,0.758003294467926
97286,40.0,247.0,955.0,12724.0,0.7453424334526062
97440,40.0,248.0,958.0,12681.0,0.7592384219169617
97441,40.0,248.0,958.0,12590.0,0.7539557218551636
97442,40.0,248.0,958.0,12628.0,0.7412908673286438
97443,40.0,248.0,958.0,12575.0,0.7273435592651367
97444,40.0,248.0,958.0,12570.0,0.7267269492149353
97598,40.0,249.0,962.0,12705.0,0.7857739925384521
97599,40.0,249.0,962.0,12683.0,0.7559252381324768
97600,40.0,249.0,962.0,12717.0,0.6759327054023743
97601,40.0,249.0,962.0,12591.0,0.6677137613296509
97602,40.0,249.0,962.0,12722.0,0.660271942615509
97756,40.0,250.0,965.0,12596.0,0.5103757381439209
97757,40.0,250.0,965.0,12707.0,0.48976555466651917
97758,40.0,250.0,965.0,12709.0,0.2744954228401184
97759,40.0,250.0,965.0,12667.0,0.25594401359558105
97760,40.0,250.0,965.0,12723.0,0.25013020634651184
97914,40.0,251.0,972.0,12624.0,0.7413476705551147
97915,40.0,251.0,972.0,12653.0,0.7020732164382935
97916,40.0,251.0,972.0,12602.0,0.6949571371078491
97917,40.0,251.0,972.0,12611.0,0.6612967848777771
97918,40.0,251.0,972.0,12656.0,0.6544227600097656
98072,40.0,252.0,974.0,12714.0,0.5479490756988525
98073,40.0,252.0,974.0,12634.0,0.47817572951316833
98074,40.0,252.0,974.0,12695.0,0.4781368672847748
98075,40.0,252.0,974.0,12709.0,0.47174733877182007
98076,40.0,252.0,974.0,12715.0,0.4606136381626129
98230,40.0,253.0,980.0,12620.0,0.6457371115684509
98231,40.0,253.0,980.0,12637.0,0.6405218243598938
98232,40.0,253.0,980.0,12678.0,0.6337807774543762
98233,40.0,253.0,980.0,12686.0,0.6253005862236023
98234,40.0,253.0,980.0,12631.0,0.5856116414070129
98388,41.0,254.0,983.0,12751.0,0.6097769737243652
98389,41.0,254.0,983.0,12779.0,0.5988261103630066
98390,41.0,254.0,983.0,12743.0,0.5904591679573059
98391,41.0,254.0,983.0,12757.0,0.5877590179443359
98392,41.0,254.0,983.0,12734.0,0.583635151386261
98440,41.0,255.0,989.0,12769.0,0.8892202377319336
98441,41.0,255.0,989.0,12748.0,0.8696413636207581
98442,41.0,255.0,989.0,12767.0,0.8662566542625427
98443,41.0,255.0,989.0,12743.0,0.8593674302101135
98444,41.0,255.0,989.0,12728.0,0.8472377061843872
98492,41.0,256.0,993.0,12764.0,0.634117066860199
98493,41.0,256.0,993.0,12750.0,0.623664379119873
98494,41.0,256.0,993.0,12774.0,0.6052083373069763
98495,41.0,256.0,993.0,12772.0,0.5961044430732727
98496,41.0,256.0,993.0,12729.0,0.5825000405311584
98544,41.0,257.0,997.0,12759.0,0.708268404006958
98545,41.0,257.0,997.0,12773.0,0.6990668773651123
98546,41.0,257.0,997.0,12763.0,0.6717338562011719
98547,41.0,257.0,997.0,12769.0,0.6699398756027222
98548,41.0,257.0,997.0,12752.0,0.6675723791122437
98596,41.0,258.0,999.0,12754.0,0.7687506675720215
98597,41.0,258.0,999.0,12728.0,0.7575818300247192
98598,41.0,258.0,999.0,12769.0,0.7485609650611877
98599,41.0,258.0,999.0,12731.0,0.7409245371818542
98600,41.0,258.0,999.0,12761.0,0.7319032549858093
98648,41.0,259.0,1004.0,12754.0,0.5979399085044861
98649,41.0,259.0,1004.0,12733.0,0.5467037558555603
98650,41.0,259.0,1004.0,12748.0,0.5362029671669006
98651,41.0,259.0,1004.0,12756.0,0.529916524887085
98652,41.0,259.0,1004.0,12745.0,0.5192381739616394
98700,42.0,260.0,1007.0,12792.0,0.767302393913269
98701,42.0,260.0,1007.0,12800.0,0.7396968007087708
98702,42.0,260.0,1007.0,12789.0,0.7346526384353638
98703,42.0,260.0,1007.0,12786.0,0.7127288579940796
98704,42.0,260.0,1007.0,12797.0,0.7060772776603699
98721,42.0,261.0,1010.0,12791.0,0.6231784224510193
98722,42.0,261.0,1010.0,12789.0,0.5848363041877747
98723,42.0,261.0,1010.0,12783.0,0.5720251202583313
98724,42.0,261.0,1010.0,12790.0,0.5685688257217407
98725,42.0,261.0,1010.0,12787.0,0.5444375276565552
98742,42.0,262.0,1013.0,12799.0,0.864789605140686
98743,42.0,262.0,1013.0,12781.0,0.8182456493377686
98744,42.0,262.0,1013.0,12787.0,0.8140296936035156
98745,42.0,262.0,1013.0,12789.0,0.8105982542037964
98746,42.0,262.0,1013.0,12797.0,0.8034251928329468
98763,43.0,263.0,1015.0,12841.0,0.6081893444061279
98764,43.0,263.0,1015.0,12811.0,0.6004445552825928
98765,43.0,263.0,1015.0,12843.0,0.5877124667167664
98766,43.0,263.0,1015.0,12845.0,0.5781015753746033
98767,43.0,263.0,1015.0,12807.0,0.5675123333930969
98809,43.0,264.0,1020.0,12841.0,0.7053013443946838
98810,43.0,264.0,1020.0,12814.0,0.7024766206741333
98811,43.0,264.0,1020.0,12844.0,0.6802332401275635
98812,43.0,264.0,1020.0,12827.0,0.6731461882591248
98813,43.0,264.0,1020.0,12833.0,0.6708225607872009
98855,43.0,265.0,1022.0,12834.0,0.7631096243858337
98856,43.0,265.0,1022.0,12813.0,0.7629651427268982
98857,43.0,265.0,1022.0,12827.0,0.7492567300796509
98858,43.0,265.0,1022.0,12836.0,0.7334474921226501
98859,43.0,265.0,1022.0,12801.0,0.7281128764152527
98901,44.0,266.0,1025.0,12861.0,0.7760196924209595
98902,44.0,266.0,1025.0,12859.0,0.7566128969192505
98903,44.0,266.0,1025.0,12848.0,0.7550114393234253
98904,44.0,266.0,1025.0,12862.0,0.701781690120697
98905,44.0,266.0,1025.0,12854.0,0.691605269908905
98922,45.0,267.0,1027.0,12992.0,0.7206488251686096
98923,45.0,267.0,1027.0,12904.0,0.6888874769210815
98924,45.0,267.0,1027.0,13131.0,0.6879659295082092
98925,45.0,267.0,1027.0,12923.0,0.6682604551315308
98926,45.0,267.0,1027.0,12978.0,0.6661651730537415
99203,45.0,268.0,1033.0,12880.0,0.5258460640907288
99204,45.0,268.0,1033.0,13073.0,0.5258460640907288
99205,45.0,268.0,1033.0,12987.0,0.5258460640907288
99206,45.0,268.0,1033.0,12868.0,0.4553774297237396
99207,45.0,268.0,1033.0,12870.0,0.36286285519599915
99484,45.0,269.0,1040.0,12998.0,0.6782572865486145
99485,45.0,269.0,1040.0,12961.0,0.6591399312019348
99486,45.0,269.0,1040.0,13115.0,0.6341511607170105
99487,45.0,269.0,1040.0,13093.0,0.6268206238746643
99488,45.0,269.0,1040.0,12983.0,0.6223600506782532
99765,45.0,270.0,1044.0,12944.0,0.4317438006401062
99766,45.0,270.0,1044.0,13017.0,0.40865498781204224
99767,45.0,270.0,1044.0,13115.0,0.40395474433898926
99768,45.0,270.0,1044.0,12890.0,0.36883407831192017
99769,45.0,270.0,1044.0,13131.0,0.35830357670783997
100046,45.0,271.0,1047.0,13046.0,0.5780322551727295
100047,45.0,271.0,1047.0,12944.0,0.4938710629940033
100048,45.0,271.0,1047.0,12872.0,0.4925667643547058
100049,45.0,271.0,1047.0,13134.0,0.48167964816093445
100050,45.0,271.0,1047.0,12879.0,0.4768167734146118
100327,45.0,272.0,1053.0,13140.0,0.5663922429084778
100328,45.0,272.0,1053.0,12891.0,0.5174625515937805
100329,45.0,272.0,1053.0,12908.0,0.47865182161331177
100330,45.0,272.0,1053.0,12904.0,0.47672709822654724
100331,45.0,272.0,1053.0,12903.0,0.4563639461994171
100608,45.0,273.0,1056.0,12908.0,0.5694472193717957
100609,45.0,273.0,1056.0,13056.0,0.5593915581703186
100610,45.0,273.0,1056.0,13093.0,0.556758463382721
100611,45.0,273.0,1056.0,13115.0,0.5566786527633667
100612,45.0,273.0,1056.0,13011.0,0.5499568581581116
100889,45.0,274.0,1057.0,12936.0,0.5581235289573669
100890,45.0,274.0,1057.0,13056.0,0.4863942563533783
100891,45.0,274.0,1057.0,13115.0,0.46109792590141296
100892,45.0,274.0,1057.0,13081.0,0.44758132100105286
100893,45.0,274.0,1057.0,13066.0,0.4471758306026459
101170,45.0,275.0,1066.0,13115.0,0.44069230556488037
101171,45.0,275.0,1066.0,12937.0,0.3803820312023163
101172,45.0,275.0,1066.0,12944.0,0.3714783787727356
101173,45.0,275.0,1066.0,13056.0,0.34871864318847656
101174,45.0,275.0,1066.0,12999.0,0.3393716514110565
101451,46.0,276.0,1070.0,13920.0,0.6017572283744812
101452,46.0,276.0,1070.0,14009.0,0.5978311896324158
101453,46.0,276.0,1070.0,13707.0,0.5695094466209412
101454,46.0,276.0,1070.0,13383.0,0.5517650842666626
101455,46.0,276.0,1070.0,13545.0,0.5508506298065186
102586,46.0,277.0,1076.0,13920.0,0.7976545691490173
102587,46.0,277.0,1076.0,13707.0,0.707929790019989
102588,46.0,277.0,1076.0,13545.0,0.6580554842948914
102589,46.0,277.0,1076.0,13926.0,0.6263492703437805
102590,46.0,277.0,1076.0,13629.0,0.6247320771217346
103721,46.0,278.0,1082.0,14232.0,0.8641642928123474
103722,46.0,278.0,1082.0,13222.0,0.8452590107917786
103723,46.0,278.0,1082.0,13877.0,0.8384702205657959
103724,46.0,278.0,1082.0,13793.0,0.8327068090438843
103725,46.0,278.0,1082.0,13331.0,0.8165906667709351
104856,46.0,279.0,1086.0,14020.0,0.5750842094421387
104857,46.0,279.0,1086.0,14249.0,0.5669032335281372
104858,46.0,279.0,1086.0,14103.0,0.5605791807174683
104859,46.0,279.0,1086.0,13707.0,0.5589007139205933
104860,46.0,279.0,1086.0,13333.0,0.5500246286392212
105991,46.0,280.0,1090.0,13383.0,0.592369019985199
105992,46.0,280.0,1090.0,14008.0,0.5883274078369141
105993,46.0,280.0,1090.0,13707.0,0.5839833617210388
105994,46.0,280.0,1090.0,13714.0,0.5697368383407593
105995,46.0,280.0,1090.0,13684.0,0.5439192056655884
107126,46.0,281.0,1094.0,13683.0,0.5985063314437866
107127,46.0,281.0,1094.0,13383.0,0.5907869338989258
107128,46.0,281.0,1094.0,14013.0,0.5730559825897217
107129,46.0,281.0,1094.0,13290.0,0.5585101842880249
107130,46.0,281.0,1094.0,13907.0,0.5501584410667419
108261,46.0,282.0,1101.0,13888.0,0.8911682963371277
108262,46.0,282.0,1101.0,13499.0,0.862041175365448
108263,46.0,282.0,1101.0,13570.0,0.8602935075759888
108264,46.0,282.0,1101.0,13970.0,0.8436636924743652
108265,46.0,282.0,1101.0,13390.0,0.8416351675987244
109396,46.0,283.0,1107.0,13215.0,0.7496766448020935
109397,46.0,283.0,1107.0,13452.0,0.7312846779823303
109398,46.0,283.0,1107.0,13469.0,0.7208511829376221
109399,46.0,283.0,1107.0,13707.0,0.7196581959724426
109400,46.0,283.0,1107.0,13347.0,0.7174200415611267
110531,46.0,284.0,1111.0,13587.0,0.6913487315177917
110532,46.0,284.0,1111.0,13534.0,0.6548559069633484
110533,46.0,284.0,1111.0,14101.0,0.6544670462608337
110534,46.0,284.0,1111.0,13469.0,0.6524187326431274
110535,46.0,284.0,1111.0,13400.0,0.6452626585960388
111666,47.0,285.0,1116.0,16760.0,0.6304242014884949
111667,47.0,285.0,1116.0,14724.0,0.5977060794830322
111668,47.0,285.0,1116.0,14512.0,0.5630361437797546
111669,47.0,285.0,1116.0,15902.0,0.5523557662963867
111670,47.0,285.0,1116.0,15358.0,0.5405445098876953
114348,47.0,286.0,1125.0,15509.0,0.7575052976608276
114349,47.0,286.0,1125.0,16837.0,0.6843427419662476
114350,47.0,286.0,1125.0,15515.0,0.668657660484314
114351,47.0,286.0,1125.0,16351.0,0.663916826248169
114352,47.0,286.0,1125.0,15974.0,0.6601804494857788
117030,47.0,287.0,1130.0,15837.0,0.7597674131393433
117031,47.0,287.0,1130.0,16109.0,0.7591795325279236
117032,47.0,287.0,1130.0,14322.0,0.7430809736251831
117033,47.0,287.0,1130.0,15614.0,0.7392481565475464
117034,47.0,287.0,1130.0,16801.0,0.7337585687637329
119712,47.0,288.0,1134.0,14439.0,0.8630465269088745
119713,47.0,288.0,1134.0,16011.0,0.8625324368476868
119714,47.0,288.0,1134.0,15599.0,0.8425049781799316
119715,47.0,288.0,1134.0,15071.0,0.8371700048446655
119716,47.0,288.0,1134.0,16721.0,0.8363693356513977
122394,47.0,289.0,1139.0,14765.0,0.7525238394737244
122395,47.0,289.0,1139.0,15525.0,0.7462791204452515
122396,47.0,289.0,1139.0,14760.0,0.7378144860267639
122397,47.0,289.0,1139.0,15964.0,0.7283326387405396
122398,47.0,289.0,1139.0,16517.0,0.7231663465499878
125076,47.0,290.0,1145.0,16382.0,0.8483017683029175
125077,47.0,290.0,1145.0,16619.0,0.8357202410697937
125078,47.0,290.0,1145.0,15901.0,0.8261178135871887
125079,47.0,290.0,1145.0,16351.0,0.8218162059783936
125080,47.0,290.0,1145.0,16587.0,0.8191773891448975
127758,47.0,291.0,1150.0,16337.0,0.767623782157898
127759,47.0,291.0,1150.0,16615.0,0.7508595585823059
127760,47.0,291.0,1150.0,15436.0,0.7279795408248901
127761,47.0,291.0,1150.0,15516.0,0.7278931140899658
127762,47.0,291.0,1150.0,15509.0,0.7207008600234985
130440,47.0,292.0,1153.0,15433.0,0.5590475797653198
130441,47.0,292.0,1153.0,15263.0,0.5439944863319397
130442,47.0,292.0,1153.0,16317.0,0.5367322564125061
130443,47.0,292.0,1153.0,15934.0,0.5225633382797241
130444,47.0,292.0,1153.0,16223.0,0.48499801754951477
133122,47.0,293.0,1161.0,14765.0,0.6361944675445557
133123,47.0,293.0,1161.0,16252.0,0.6326823234558105
133124,47.0,293.0,1161.0,14931.0,0.6302125453948975
133125,47.0,293.0,1161.0,16034.0,0.6290260553359985
133126,47.0,293.0,1161.0,14757.0,0.6276319026947021
135804,47.0,294.0,1168.0,15831.0,0.5588017702102661
